05.98588, 116.14397, 
05.98586, 116.14405, 
05.98585, 116.14413, 
05.98583, 116.14422, 
05.98582, 116.14433, 
05.98581, 116.14436, 
05.98578, 116.14469, 
05.98576, 116.14482, 
05.98575, 116.14495, 
05.98574, 116.14498, 
05.98573, 116.14508, 
05.98572, 116.14511, 
05.98571, 116.14523, 
05.98568, 116.14542, 
05.98568, 116.14548, 
05.98567, 116.14558, 
05.98567, 116.14569, 
05.98566, 116.14578, 
05.98569, 116.14613, 
05.98571, 116.14624, 
05.98572, 116.14640, 
05.98574, 116.14654, 
05.98575, 116.14657, 
05.98597, 116.14814, 
05.98597, 116.14833, 
05.98595, 116.14854, 
05.98592, 116.14869, 
05.98592, 116.14871, 
05.98590, 116.14881, 
05.98590, 116.14882, 
05.98588, 116.14893, 
05.98578, 116.14926, 
05.98572, 116.14939, 
05.98566, 116.14950, 
05.98560, 116.14958, 
05.98554, 116.14964, 
05.98542, 116.14973, 
05.98532, 116.14978, 
05.98513, 116.14984, 
05.98496, 116.14985, 
05.98492, 116.14986, 
05.98475, 116.14988, 
05.98375, 116.14994, 
05.98362, 116.14996, 
05.98351, 116.15000, 
05.98350, 116.15001, 
05.98344, 116.15004, 
05.98334, 116.15011, 
05.98322, 116.15021, 
05.98316, 116.15029, 
05.98309, 116.15037, 
05.98302, 116.15047, 
05.98298, 116.15056, 
05.98297, 116.15057, 
05.98294, 116.15064, 
05.98291, 116.15073, 
05.98288, 116.15085, 
05.98286, 116.15102, 
05.98286, 116.15133, 
05.98289, 116.15162, 
05.98289, 116.15165, 
05.98293, 116.15192, 
05.98294, 116.15195, 
05.98296, 116.15205, 
05.98297, 116.15206, 
05.98300, 116.15218, 
05.98304, 116.15229, 
05.98307, 116.15241, 
05.98313, 116.15260, 
05.98317, 116.15270, 
05.98321, 116.15283, 
05.98322, 116.15284, 
05.98333, 116.15313, 
05.98335, 116.15321, 
05.98339, 116.15330, 
05.98345, 116.15352, 
05.98345, 116.15354, 
05.98348, 116.15367, 
05.98350, 116.15369, 
05.98351, 116.15371, 
05.98353, 116.15377, 
05.98353, 116.15381, 
05.98357, 116.15396, 
05.98357, 116.15397, 
05.98358, 116.15397, 
05.98358, 116.15399, 
05.98359, 116.15399, 
05.98359, 116.15406, 
05.98358, 116.15406, 
05.98358, 116.15408, 
05.98357, 116.15408, 
05.98357, 116.15424, 
05.98356, 116.15425, 
05.98356, 116.15427, 
05.98359, 116.15448, 
05.98359, 116.15482, 
05.98362, 116.15508, 
05.98364, 116.15519, 
05.98364, 116.15522, 
05.98365, 116.15527, 
05.98368, 116.15553, 
